Customer_ID,Age,Gender,City,Membership_Type,Avg_Spend,Purchase_Frequency,Preferred_Category
CUST103387,44,Male,Delhi,Silver,7029.33,7,Fashion
CUST103388,58,Male,Mumbai,Bronze,3037.79,3,Electronics
CUST103389,55,Other,Pune,Silver,4174.16,4,Fashion
CUST103390,45,Female,Hyderabad,Bronze,1331.98,4,Electronics
CUST103391,53,Male,Mumbai,Gold,22767.48,10,Electronics
CUST103392,58,Female,Delhi,Gold,28883.82,16,Electronics
CUST103393,19,Female,Kolkata,Bronze,4144.95,5,Sports
CUST103394,36,Female,Kolkata,Platinum,49106.59,27,Home
CUST103395,45,Female,Kolkata,Platinum,62635.61,31,Sports
CUST103396,44,Other,Bangalore,Gold,16539.59,10,Grocery
CUST103397,48,Male,Kolkata,Gold,14214.3,15,Home
CUST103398,70,Male,Ahmedabad,Bronze,3344.03,5,Fashion
CUST103399,64,Other,Chennai,Silver,10028.62,9,Home
CUST103400,24,Male,Pune,Bronze,4718.03,5,Electronics
CUST103401,43,Male,Jaipur,Bronze,2237.51,4,Sports
CUST103402,56,Female,Delhi,Platinum,74999.27,28,Fashion
CUST103403,57,Other,Pune,Bronze,4100.01,5,Home
CUST103404,33,Male,Jaipur,Gold,21586.04,17,Fashion
CUST103405,69,Male,Hyderabad,Gold,25700.98,9,Home
CUST103406,61,Male,Bangalore,Gold,20023.48,18,Electronics
CUST103407,33,Other,Mumbai,Platinum,69752.88,17,Grocery
CUST103408,36,Male,Lucknow,Bronze,1298.45,5,Sports
CUST103409,20,Male,Bangalore,Bronze,2064.58,4,Sports
CUST103410,43,Other,Delhi,Silver,9212.35,10,Electronics
CUST103411,31,Male,Chennai,Bronze,2883.2,4,Grocery
CUST103412,38,Female,Ahmedabad,Bronze,2459.13,5,Grocery
CUST103413,48,Male,Jaipur,Bronze,4577.51,5,Fashion
CUST103414,30,Female,Lucknow,Gold,12265.12,13,Electronics
CUST103415,63,Male,Bangalore,Silver,7917.46,5,Grocery
CUST103416,42,Male,Pune,Bronze,3449.93,1,Fashion
CUST103417,40,Other,Chennai,Silver,11148.21,3,Fashion
CUST103418,66,Male,Kolkata,Bronze,2774.92,5,Home
CUST103419,56,Male,Bangalore,Bronze,931.33,2,Grocery
CUST103420,67,Male,Bangalore,Gold,11673.39,18,Fashion
CUST103421,36,Other,Delhi,Silver,3698.43,8,Grocery
CUST103422,38,Female,Delhi,Gold,20954.97,8,Sports
CUST103423,68,Female,Jaipur,Bronze,2462.74,2,Grocery
CUST103424,43,Female,Chennai,Gold,16438.61,15,Electronics
CUST103425,46,Male,Ahmedabad,Silver,5181.37,3,Sports
CUST103426,53,Male,Bangalore,Silver,3809.92,3,Electronics
CUST103427,42,Other,Delhi,Silver,8368.84,9,Electronics
CUST103428,22,Other,Ahmedabad,Gold,11552.8,12,Grocery
CUST103429,40,Female,Lucknow,Silver,8005.36,5,Home
CUST103430,34,Male,Ahmedabad,Silver,8712.48,4,Sports
CUST103431,25,Male,Chennai,Platinum,50559.72,25,Grocery
CUST103432,26,Female,Lucknow,Gold,10780.21,14,Home
CUST103433,39,Male,Ahmedabad,Silver,3361.1,3,Home
CUST103434,40,Male,Chennai,Gold,19208.98,8,Home
CUST103435,40,Other,Lucknow,Bronze,2894.52,3,Fashion
CUST103436,28,Other,Lucknow,Bronze,1467.32,1,Fashion
CUST103437,19,Other,Hyderabad,Silver,8993.8,7,Sports
CUST103438,36,Other,Chennai,Platinum,37788.53,37,Grocery
CUST103439,33,Other,Mumbai,Platinum,34131.19,25,Sports
CUST103440,32,Male,Chennai,Bronze,4725.84,4,Electronics
CUST103441,67,Male,Mumbai,Silver,4198.73,8,Grocery
CUST103442,31,Female,Bangalore,Bronze,3004.72,1,Sports
CUST103443,41,Female,Mumbai,Platinum,29622.9,23,Grocery
CUST103444,54,Female,Chennai,Platinum,69712.32,35,Sports
CUST103445,67,Female,Kolkata,Silver,11093.08,9,Fashion
CUST103446,49,Other,Lucknow,Gold,15765.47,10,Fashion
CUST103447,46,Other,Hyderabad,Gold,22366.42,13,Grocery
CUST103448,18,Male,Ahmedabad,Silver,5349.82,6,Grocery
CUST103449,54,Male,Hyderabad,Bronze,2028.22,3,Electronics
CUST103450,64,Other,Mumbai,Silver,11817.23,9,Fashion
CUST103451,31,Other,Delhi,Silver,8687.14,9,Electronics
CUST103452,19,Female,Lucknow,Silver,7012.87,4,Home
CUST103453,56,Other,Delhi,Bronze,2021.74,1,Home
CUST103454,24,Male,Bangalore,Platinum,47842.32,16,Grocery
CUST103455,29,Female,Bangalore,Bronze,4677.6,5,Sports
CUST103456,25,Male,Delhi,Silver,3719.54,5,Sports
CUST103457,47,Other,Kolkata,Silver,10329.73,5,Home
CUST103458,59,Male,Chennai,Silver,5427.18,6,Electronics
CUST103459,33,Other,Jaipur,Silver,11817.8,7,Home
CUST103460,60,Female,Kolkata,Bronze,4529.26,2,Fashion
CUST103461,38,Female,Ahmedabad,Bronze,2611.53,2,Sports
CUST103462,19,Female,Chennai,Silver,8279.67,4,Electronics
CUST103463,67,Female,Hyderabad,Silver,5127.44,5,Sports
CUST103464,67,Other,Kolkata,Bronze,3347.26,4,Sports
CUST103465,61,Female,Kolkata,Gold,11637.75,16,Electronics
CUST103466,26,Female,Bangalore,Silver,10546.14,5,Fashion
CUST103467,55,Female,Delhi,Silver,10075.6,6,Sports
CUST103468,69,Female,Hyderabad,Gold,28904.27,18,Home
CUST103469,67,Female,Ahmedabad,Bronze,2686.28,3,Fashion
CUST103470,28,Male,Pune,Bronze,4232.52,1,Sports
CUST103471,69,Female,Bangalore,Gold,22690.72,13,Fashion
CUST103472,31,Other,Kolkata,Silver,10860.82,5,Home
CUST103473,60,Other,Pune,Silver,3008.29,4,Grocery
CUST103474,27,Female,Lucknow,Gold,26743.13,18,Grocery
CUST103475,48,Female,Hyderabad,Gold,11406.46,8,Grocery
CUST103476,21,Other,Pune,Platinum,73682.92,34,Fashion
CUST103477,49,Other,Ahmedabad,Silver,7691.51,6,Fashion
CUST103478,62,Other,Delhi,Silver,11590.04,3,Grocery
CUST103479,65,Other,Hyderabad,Silver,6363.34,6,Electronics
CUST103480,69,Female,Delhi,Bronze,3546.43,4,Fashion
CUST103481,61,Male,Delhi,Silver,6739.54,10,Sports
CUST103482,47,Female,Hyderabad,Bronze,2039.31,3,Home
CUST103483,31,Female,Jaipur,Platinum,36112.33,19,Electronics
CUST103484,42,Other,Hyderabad,Silver,4848.81,6,Sports
CUST103485,30,Other,Mumbai,Silver,9706.86,8,Fashion
CUST103486,68,Male,Ahmedabad,Bronze,1144.65,4,Electronics
CUST103487,36,Other,Mumbai,Bronze,3345.09,5,Grocery
CUST103488,24,Female,Chennai,Bronze,4928.32,5,Sports
CUST103489,29,Other,Chennai,Silver,5944.72,3,Electronics
CUST103490,65,Female,Jaipur,Bronze,1428.1,2,Sports
CUST103491,53,Other,Mumbai,Silver,10445.24,8,Sports
CUST103492,61,Other,Pune,Gold,24007.82,12,Sports
CUST103493,34,Female,Bangalore,Gold,15156.55,10,Fashion
CUST103494,51,Female,Ahmedabad,Silver,5300.81,10,Sports
CUST103495,56,Other,Pune,Bronze,1062.21,5,Electronics
CUST103496,27,Other,Pune,Gold,23953.58,15,Electronics
CUST103497,63,Male,Ahmedabad,Gold,10857.86,11,Fashion
CUST103498,37,Male,Ahmedabad,Bronze,3281.37,3,Sports
CUST103499,29,Female,Pune,Gold,24232.61,20,Grocery
CUST103500,66,Female,Ahmedabad,Bronze,2023.03,4,Sports
CUST103501,65,Female,Mumbai,Gold,18328.0,8,Grocery
CUST103502,33,Female,Hyderabad,Platinum,73543.45,28,Home
CUST103503,25,Male,Hyderabad,Bronze,3141.56,3,Fashion
CUST103504,41,Female,Lucknow,Gold,28975.91,19,Home
CUST103505,53,Other,Kolkata,Silver,5737.55,9,Sports
CUST103506,23,Other,Kolkata,Platinum,39292.89,20,Fashion
CUST103507,29,Female,Lucknow,Silver,4198.32,7,Electronics
CUST103508,63,Male,Mumbai,Gold,25062.92,11,Home
CUST103509,61,Other,Delhi,Bronze,2132.69,2,Sports
CUST103510,44,Male,Pune,Bronze,2617.02,4,Home
CUST103511,56,Other,Chennai,Bronze,508.4,1,Electronics
CUST103512,48,Male,Delhi,Platinum,64019.66,38,Fashion
CUST103513,68,Female,Bangalore,Gold,11617.27,11,Fashion
CUST103514,18,Other,Kolkata,Gold,18261.58,11,Sports
CUST103515,60,Male,Mumbai,Platinum,50664.8,21,Electronics
CUST103516,58,Female,Kolkata,Bronze,2269.6,4,Home
CUST103517,59,Male,Bangalore,Bronze,4782.46,2,Home
CUST103518,57,Male,Bangalore,Bronze,1751.36,2,Sports
CUST103519,30,Other,Mumbai,Bronze,1198.85,4,Fashion
CUST103520,24,Other,Pune,Bronze,4159.81,4,Electronics
CUST103521,47,Male,Bangalore,Silver,5556.35,4,Home
CUST103522,28,Other,Lucknow,Bronze,1570.81,1,Sports
CUST103523,55,Female,Ahmedabad,Bronze,2361.45,4,Home
CUST103524,40,Male,Jaipur,Bronze,4814.63,5,Fashion
CUST103525,63,Other,Delhi,Bronze,3032.25,2,Fashion
CUST103526,47,Female,Kolkata,Platinum,54483.07,25,Home
CUST103527,19,Other,Delhi,Gold,21886.76,10,Sports
CUST103528,54,Other,Pune,Platinum,31436.23,35,Sports
CUST103529,47,Male,Kolkata,Silver,9975.01,10,Home
CUST103530,46,Male,Delhi,Bronze,630.81,2,Fashion
CUST103531,18,Other,Lucknow,Gold,29570.03,18,Home
CUST103532,32,Female,Chennai,Bronze,1507.05,4,Sports
CUST103533,62,Male,Pune,Bronze,3467.09,2,Home
CUST103534,20,Female,Chennai,Bronze,4184.15,5,Home
CUST103535,39,Female,Kolkata,Bronze,3442.11,1,Sports
CUST103536,45,Other,Mumbai,Bronze,4324.26,5,Electronics
CUST103537,26,Female,Chennai,Bronze,3998.1,5,Home
CUST103538,23,Female,Kolkata,Silver,8475.57,3,Electronics
CUST103539,60,Male,Delhi,Bronze,1443.36,2,Home
CUST103540,36,Male,Kolkata,Bronze,1543.9,3,Sports
CUST103541,54,Other,Pune,Gold,14380.7,12,Sports
CUST103542,60,Other,Chennai,Bronze,2113.08,1,Fashion
CUST103543,56,Female,Delhi,Bronze,1822.13,3,Sports
CUST103544,65,Other,Delhi,Gold,21156.44,14,Fashion
CUST103545,20,Other,Kolkata,Bronze,4286.95,1,Fashion
CUST103546,19,Other,Hyderabad,Bronze,3253.52,3,Sports
CUST103547,59,Male,Delhi,Silver,4768.98,6,Sports
CUST103548,61,Female,Delhi,Bronze,2231.73,4,Fashion
CUST103549,53,Male,Jaipur,Silver,5009.37,9,Grocery
CUST103550,46,Female,Kolkata,Gold,29750.77,20,Home
CUST103551,32,Male,Bangalore,Bronze,4865.56,1,Sports
CUST103552,66,Male,Hyderabad,Silver,3116.64,5,Electronics
CUST103553,56,Female,Bangalore,Silver,9755.84,7,Home
CUST103554,48,Female,Pune,Bronze,3624.73,2,Electronics
CUST103555,37,Female,Jaipur,Silver,10704.62,3,Sports
CUST103556,70,Other,Pune,Bronze,3928.54,4,Electronics
CUST103557,52,Female,Mumbai,Silver,5581.64,3,Grocery
CUST103558,66,Other,Delhi,Bronze,2950.68,5,Sports
CUST103559,38,Other,Delhi,Silver,5880.34,8,Fashion
CUST103560,62,Male,Hyderabad,Bronze,3101.38,2,Sports
CUST103561,46,Male,Pune,Gold,16744.87,14,Electronics
CUST103562,52,Other,Delhi,Bronze,4118.44,2,Fashion
CUST103563,25,Other,Jaipur,Silver,9437.31,10,Home
CUST103564,48,Female,Bangalore,Silver,3221.27,10,Fashion
CUST103565,46,Other,Bangalore,Gold,27356.29,10,Home
CUST103566,54,Female,Mumbai,Silver,9315.28,9,Fashion
CUST103567,33,Other,Lucknow,Silver,3853.14,7,Grocery
CUST103568,57,Male,Pune,Gold,28326.76,11,Sports
CUST103569,43,Male,Delhi,Gold,13013.25,17,Fashion
CUST103570,37,Female,Lucknow,Bronze,4780.5,5,Sports
CUST103571,23,Male,Bangalore,Silver,6760.44,8,Grocery
CUST103572,58,Male,Chennai,Gold,20477.03,11,Home
CUST103573,54,Male,Pune,Platinum,60192.87,21,Sports
CUST103574,43,Male,Mumbai,Gold,21082.18,10,Home
CUST103575,43,Male,Jaipur,Bronze,1560.27,1,Electronics
CUST103576,49,Female,Lucknow,Bronze,3342.6,2,Electronics
CUST103577,21,Other,Mumbai,Silver,9917.43,7,Home
CUST103578,37,Male,Chennai,Gold,22306.43,10,Electronics
CUST103579,40,Male,Mumbai,Silver,7743.44,3,Electronics
CUST103580,68,Male,Bangalore,Silver,5665.75,7,Home
CUST103581,39,Male,Jaipur,Gold,17594.7,9,Sports
CUST103582,44,Female,Ahmedabad,Bronze,2949.56,2,Sports
CUST103583,21,Male,Chennai,Gold,21444.71,15,Fashion
CUST103584,69,Male,Delhi,Silver,8548.9,8,Home
CUST103585,19,Female,Kolkata,Bronze,924.29,2,Home
CUST103586,23,Female,Ahmedabad,Silver,6211.49,5,Sports
CUST103587,66,Other,Bangalore,Gold,20152.91,13,Fashion
CUST103588,59,Male,Delhi,Bronze,3139.29,4,Sports
CUST103589,25,Male,Kolkata,Bronze,2435.5,1,Sports
CUST103590,63,Male,Chennai,Platinum,27979.73,38,Sports
CUST103591,66,Male,Ahmedabad,Bronze,3201.59,2,Grocery
CUST103592,66,Other,Hyderabad,Silver,6193.02,5,Home
CUST103593,66,Female,Jaipur,Silver,11868.06,7,Electronics
CUST103594,59,Male,Bangalore,Silver,7638.08,7,Sports
CUST103595,49,Other,Mumbai,Silver,10526.41,10,Grocery
CUST103596,24,Male,Lucknow,Bronze,2674.86,5,Electronics
CUST103597,48,Male,Ahmedabad,Silver,3088.97,7,Grocery
CUST103598,39,Other,Ahmedabad,Bronze,2654.88,1,Fashion
CUST103599,43,Female,Delhi,Silver,10154.35,4,Grocery
CUST103600,30,Female,Jaipur,Bronze,1448.18,5,Sports
CUST103601,31,Other,Hyderabad,Silver,3163.93,10,Grocery
CUST103602,26,Other,Kolkata,Bronze,3022.87,1,Home
CUST103603,48,Other,Mumbai,Bronze,1917.95,3,Home
CUST103604,35,Male,Lucknow,Bronze,1535.17,3,Sports
CUST103605,26,Other,Kolkata,Bronze,2848.63,5,Electronics
CUST103606,63,Male,Mumbai,Gold,19776.7,12,Electronics
CUST103607,49,Male,Ahmedabad,Bronze,666.23,4,Home
CUST103608,56,Female,Pune,Platinum,49789.59,39,Home
CUST103609,20,Other,Hyderabad,Platinum,47080.62,31,Grocery
CUST103610,65,Male,Chennai,Silver,7472.22,6,Electronics
CUST103611,63,Male,Mumbai,Bronze,3471.06,4,Sports
CUST103612,50,Female,Bangalore,Bronze,2345.81,5,Fashion
CUST103613,63,Female,Ahmedabad,Gold,26184.34,16,Electronics
CUST103614,67,Other,Mumbai,Bronze,4322.73,5,Fashion
CUST103615,34,Other,Lucknow,Bronze,3310.34,3,Electronics
CUST103616,47,Other,Hyderabad,Silver,5502.9,8,Electronics
CUST103617,43,Female,Delhi,Gold,22445.07,12,Home
CUST103618,37,Male,Delhi,Gold,25686.88,11,Electronics
CUST103619,25,Male,Kolkata,Bronze,4860.46,2,Grocery
CUST103620,28,Male,Jaipur,Silver,5971.71,7,Sports
CUST103621,63,Female,Lucknow,Bronze,1171.41,5,Sports
CUST103622,69,Female,Kolkata,Bronze,4963.05,4,Grocery
CUST103623,22,Male,Pune,Gold,12857.5,20,Fashion
CUST103624,62,Female,Ahmedabad,Bronze,3012.1,1,Electronics
CUST103625,62,Male,Chennai,Bronze,4833.56,1,Electronics
CUST103626,24,Female,Kolkata,Bronze,2591.82,1,Home
CUST103627,63,Other,Ahmedabad,Gold,29149.7,19,Electronics
CUST103628,28,Other,Lucknow,Gold,20955.16,14,Electronics
CUST103629,28,Female,Delhi,Silver,5808.1,4,Fashion
CUST103630,37,Female,Chennai,Gold,26523.22,18,Home
CUST103631,61,Male,Kolkata,Bronze,596.49,3,Sports
CUST103632,43,Male,Hyderabad,Silver,8614.49,5,Grocery
CUST103633,61,Male,Kolkata,Bronze,2475.74,3,Home
CUST103634,29,Female,Bangalore,Bronze,3612.23,2,Electronics
CUST103635,45,Male,Ahmedabad,Silver,6291.24,3,Sports
CUST103636,32,Male,Mumbai,Platinum,66646.44,26,Fashion
CUST103637,39,Female,Bangalore,Bronze,995.96,3,Home
CUST103638,41,Male,Lucknow,Bronze,662.53,3,Grocery
CUST103639,30,Female,Lucknow,Bronze,4268.17,2,Sports
CUST103640,56,Male,Kolkata,Bronze,1911.39,3,Fashion
CUST103641,48,Other,Ahmedabad,Platinum,53654.0,17,Grocery
CUST103642,29,Female,Hyderabad,Silver,5260.6,4,Grocery
CUST103643,45,Other,Bangalore,Silver,5419.6,4,Electronics
CUST103644,62,Female,Pune,Gold,26937.06,19,Fashion
CUST103645,50,Male,Delhi,Bronze,1713.97,1,Electronics
CUST103646,53,Other,Chennai,Silver,10118.35,5,Fashion
CUST103647,25,Female,Lucknow,Silver,3127.85,3,Fashion
CUST103648,50,Male,Jaipur,Silver,4733.31,3,Electronics
CUST103649,25,Other,Delhi,Platinum,77645.79,40,Grocery
CUST103650,55,Other,Delhi,Gold,29993.0,14,Fashion
CUST103651,26,Other,Mumbai,Bronze,4606.66,4,Fashion
CUST103652,25,Male,Pune,Gold,25546.51,17,Sports
CUST103653,64,Female,Lucknow,Bronze,4312.56,2,Electronics
CUST103654,34,Other,Kolkata,Bronze,2377.64,1,Grocery
CUST103655,49,Other,Mumbai,Bronze,602.15,3,Fashion
CUST103656,61,Female,Chennai,Bronze,2290.71,5,Electronics
CUST103657,26,Male,Hyderabad,Silver,4329.74,10,Electronics
CUST103658,24,Male,Kolkata,Silver,9025.51,10,Electronics
CUST103659,52,Female,Mumbai,Platinum,36004.27,31,Sports
CUST103660,32,Female,Chennai,Silver,9077.96,4,Grocery
CUST103661,18,Female,Lucknow,Silver,8519.02,9,Home
CUST103662,47,Female,Bangalore,Bronze,1579.97,3,Fashion
CUST103663,52,Male,Lucknow,Bronze,3666.73,4,Sports
CUST103664,70,Male,Jaipur,Silver,7089.15,5,Electronics
CUST103665,41,Male,Bangalore,Silver,8142.53,6,Home
CUST103666,59,Female,Hyderabad,Gold,13725.59,18,Sports
CUST103667,45,Female,Lucknow,Bronze,4497.96,4,Electronics
CUST103668,26,Male,Mumbai,Bronze,3478.4,3,Electronics
CUST103669,53,Male,Kolkata,Silver,8781.7,8,Electronics
CUST103670,30,Other,Chennai,Bronze,1099.63,2,Fashion
CUST103671,66,Female,Ahmedabad,Bronze,3964.83,3,Home
CUST103672,60,Other,Jaipur,Gold,28511.42,11,Grocery
CUST103673,42,Male,Jaipur,Bronze,3120.96,5,Fashion
CUST103674,68,Male,Chennai,Silver,9192.55,6,Home
CUST103675,50,Other,Chennai,Bronze,3887.67,2,Home
CUST103676,33,Male,Delhi,Bronze,4958.51,4,Fashion
CUST103677,44,Other,Ahmedabad,Bronze,2864.03,5,Home
CUST103678,44,Other,Mumbai,Gold,24372.93,19,Fashion
CUST103679,25,Other,Jaipur,Bronze,3867.45,1,Grocery
CUST103680,47,Male,Ahmedabad,Gold,23493.67,13,Home
CUST103681,67,Other,Lucknow,Bronze,3555.35,2,Home
CUST103682,53,Other,Mumbai,Gold,15110.45,17,Electronics
CUST103683,43,Male,Pune,Bronze,1948.15,5,Electronics
CUST103684,43,Female,Mumbai,Silver,3071.3,10,Electronics
CUST103685,28,Other,Bangalore,Silver,11098.27,9,Home
CUST103686,63,Other,Bangalore,Platinum,77241.79,18,Sports
CUST103687,55,Female,Bangalore,Bronze,787.76,2,Grocery
CUST103688,47,Female,Ahmedabad,Bronze,2739.68,2,Home
CUST103689,39,Other,Ahmedabad,Bronze,716.4,5,Grocery
CUST103690,34,Male,Ahmedabad,Gold,22555.03,9,Home
CUST103691,54,Other,Delhi,Silver,11968.04,10,Home
CUST103692,48,Male,Mumbai,Gold,15796.62,16,Home
CUST103693,69,Male,Delhi,Bronze,1191.38,5,Fashion
CUST103694,41,Female,Jaipur,Bronze,3774.41,1,Home
CUST103695,23,Other,Delhi,Bronze,1291.36,4,Home
CUST103696,44,Other,Mumbai,Platinum,60145.6,27,Fashion
CUST103697,60,Male,Mumbai,Silver,10745.7,7,Sports
CUST103698,66,Male,Lucknow,Platinum,73877.07,16,Grocery
CUST103699,59,Female,Hyderabad,Bronze,1152.92,1,Home
CUST103700,46,Other,Ahmedabad,Silver,10553.48,6,Electronics
CUST103701,48,Other,Hyderabad,Silver,11379.09,8,Sports
CUST103702,52,Female,Ahmedabad,Bronze,2609.66,5,Home
CUST103703,29,Other,Lucknow,Gold,28608.96,15,Sports
CUST103704,21,Other,Bangalore,Platinum,36667.96,33,Sports
CUST103705,30,Female,Chennai,Gold,18691.18,9,Home
CUST103706,49,Female,Mumbai,Gold,20526.02,19,Fashion
CUST103707,40,Female,Mumbai,Bronze,2460.8,2,Home
CUST103708,41,Female,Bangalore,Bronze,1954.24,4,Sports
CUST103709,60,Male,Bangalore,Platinum,37253.83,32,Sports
CUST103710,46,Other,Lucknow,Bronze,967.42,5,Home
CUST103711,28,Female,Jaipur,Gold,18247.2,15,Grocery
CUST103712,27,Other,Hyderabad,Gold,12458.08,16,Electronics
CUST103713,21,Other,Ahmedabad,Silver,5794.49,8,Grocery
CUST103714,59,Male,Pune,Platinum,55583.23,30,Sports
CUST103715,69,Female,Chennai,Bronze,2458.59,5,Home
CUST103716,42,Other,Chennai,Bronze,3932.57,4,Home
CUST103717,54,Female,Hyderabad,Bronze,4787.03,4,Fashion
CUST103718,57,Male,Pune,Silver,7364.31,6,Electronics
CUST103719,21,Female,Bangalore,Bronze,3201.29,4,Electronics
CUST103720,19,Other,Ahmedabad,Bronze,2421.8,4,Sports
CUST103721,42,Male,Lucknow,Gold,21612.01,20,Sports
CUST103722,49,Other,Hyderabad,Platinum,54079.58,24,Home
CUST103723,50,Other,Lucknow,Bronze,4564.21,5,Grocery
CUST103724,68,Other,Lucknow,Bronze,790.34,3,Home
CUST103725,48,Female,Chennai,Platinum,52917.4,26,Fashion
CUST103726,42,Male,Lucknow,Bronze,4674.98,3,Electronics
CUST103727,52,Male,Bangalore,Bronze,4162.89,3,Fashion
CUST103728,40,Other,Mumbai,Bronze,1535.52,5,Home
CUST103729,35,Female,Bangalore,Silver,10737.56,6,Grocery
CUST103730,33,Male,Kolkata,Bronze,1565.35,3,Grocery
CUST103731,60,Other,Delhi,Platinum,65162.98,31,Sports
CUST103732,49,Other,Ahmedabad,Silver,7538.23,6,Grocery
CUST103733,33,Male,Lucknow,Silver,8229.4,9,Home
CUST103734,54,Female,Lucknow,Bronze,2764.6,1,Home
CUST103735,60,Male,Ahmedabad,Silver,4413.7,4,Fashion
CUST103736,57,Male,Bangalore,Silver,4329.45,6,Fashion
CUST103737,57,Female,Mumbai,Gold,19176.26,10,Grocery
CUST103738,69,Other,Pune,Gold,25730.49,16,Sports
CUST103739,50,Female,Delhi,Silver,5838.81,8,Home
CUST103740,43,Female,Lucknow,Platinum,77005.61,37,Home
CUST103741,19,Female,Mumbai,Gold,18308.16,13,Fashion
CUST103742,53,Male,Jaipur,Gold,13663.23,11,Home
CUST103743,54,Other,Bangalore,Bronze,1799.53,2,Electronics
CUST103744,33,Male,Kolkata,Bronze,3048.61,1,Fashion
CUST103745,61,Other,Hyderabad,Bronze,4002.64,2,Home
CUST103746,45,Female,Kolkata,Silver,7273.23,8,Electronics
CUST103747,33,Other,Pune,Silver,3027.05,10,Grocery
CUST103748,40,Male,Chennai,Silver,9196.01,4,Electronics
CUST103749,52,Female,Pune,Gold,19688.62,18,Sports
CUST103750,20,Other,Delhi,Gold,25859.42,19,Fashion
CUST103751,37,Other,Hyderabad,Platinum,48546.72,35,Electronics
CUST103752,41,Other,Kolkata,Bronze,902.0,3,Home
CUST103753,37,Female,Jaipur,Silver,8766.49,3,Grocery
CUST103754,57,Other,Delhi,Bronze,1895.76,3,Home
CUST103755,68,Other,Kolkata,Bronze,3030.9,3,Fashion
CUST103756,50,Other,Mumbai,Bronze,672.72,3,Home
CUST103757,59,Other,Lucknow,Bronze,2306.2,1,Home
CUST103758,55,Other,Jaipur,Silver,11756.05,9,Electronics
CUST103759,28,Female,Mumbai,Gold,12189.79,11,Grocery
CUST103760,49,Male,Lucknow,Bronze,4858.72,5,Sports
CUST103761,32,Other,Jaipur,Gold,13612.66,14,Grocery
CUST103762,38,Female,Kolkata,Silver,6327.23,6,Home
CUST103763,26,Female,Kolkata,Bronze,2752.6,5,Sports
CUST103764,65,Other,Lucknow,Silver,6274.74,10,Grocery
CUST103765,32,Other,Hyderabad,Bronze,3913.0,3,Electronics
CUST103766,34,Female,Ahmedabad,Silver,5996.72,8,Electronics
CUST103767,34,Female,Pune,Silver,4290.91,7,Sports
CUST103768,34,Male,Lucknow,Bronze,4258.51,3,Electronics
CUST103769,19,Other,Hyderabad,Bronze,4135.88,2,Sports
CUST103770,60,Female,Delhi,Silver,9082.86,3,Home
CUST103771,45,Other,Mumbai,Platinum,43781.76,28,Fashion
CUST103772,64,Male,Mumbai,Bronze,2900.13,1,Fashion
CUST103773,40,Female,Bangalore,Gold,16785.37,16,Grocery
CUST103774,59,Other,Bangalore,Silver,7237.32,3,Electronics
CUST103775,29,Other,Lucknow,Platinum,38652.69,29,Fashion
CUST103776,33,Male,Bangalore,Gold,24420.02,16,Home
CUST103777,50,Male,Lucknow,Silver,7836.86,5,Grocery
CUST103778,35,Other,Lucknow,Silver,4811.29,5,Fashion
CUST103779,43,Female,Jaipur,Gold,27533.07,14,Grocery
CUST103780,45,Female,Jaipur,Bronze,3934.65,2,Fashion
CUST103781,56,Male,Pune,Bronze,1860.83,2,Fashion
CUST103782,38,Other,Mumbai,Bronze,570.76,2,Sports
CUST103783,52,Male,Mumbai,Gold,23862.47,9,Sports
CUST103784,40,Female,Hyderabad,Gold,17189.59,17,Sports
CUST103785,23,Male,Kolkata,Bronze,555.4,3,Home
CUST103786,20,Male,Kolkata,Silver,5798.45,5,Fashion
CUST103787,24,Other,Jaipur,Silver,11043.81,8,Fashion
CUST103788,26,Male,Delhi,Bronze,1800.91,5,Sports
CUST103789,43,Male,Lucknow,Platinum,60341.2,27,Sports
CUST103790,44,Female,Delhi,Bronze,1464.91,2,Sports
CUST103791,46,Male,Ahmedabad,Bronze,742.63,2,Fashion
CUST103792,18,Other,Bangalore,Silver,6071.6,9,Electronics
CUST103793,48,Male,Bangalore,Gold,16527.33,9,Grocery
CUST103794,28,Female,Hyderabad,Bronze,1027.42,2,Sports
CUST103795,47,Other,Bangalore,Silver,4009.2,7,Grocery
CUST103796,41,Female,Hyderabad,Silver,6616.37,3,Electronics
CUST103797,70,Other,Lucknow,Bronze,3814.01,5,Fashion
CUST103798,41,Other,Pune,Bronze,1760.64,3,Electronics
CUST103799,49,Other,Ahmedabad,Silver,3487.9,4,Electronics
CUST103800,68,Male,Pune,Bronze,3679.76,3,Sports
CUST103801,34,Male,Mumbai,Platinum,58994.75,20,Electronics
CUST103802,18,Female,Bangalore,Gold,23731.51,10,Fashion
CUST103803,42,Female,Hyderabad,Platinum,55235.4,15,Fashion
CUST103804,22,Female,Mumbai,Bronze,1044.84,3,Home
CUST103805,25,Other,Lucknow,Platinum,25638.8,29,Grocery
CUST103806,69,Male,Pune,Silver,11979.7,9,Fashion
CUST103807,29,Female,Mumbai,Bronze,3434.72,5,Fashion
CUST103808,21,Female,Kolkata,Bronze,3841.21,2,Grocery
CUST103809,46,Female,Mumbai,Bronze,3109.89,2,Grocery
CUST103810,61,Other,Lucknow,Silver,9099.21,8,Home
CUST103811,51,Other,Jaipur,Silver,4038.11,4,Sports
CUST103812,38,Male,Mumbai,Bronze,1661.26,5,Electronics
