Date,Store_ID,City,Product_ID,Product_Name,Category,Units_Sold,Price,Discount,Holiday,Season,Weather,Customer_Footfall,Marketing_Spend,Competitor_Price,Inventory_Level,Profit,Year,Month,Day,Weekday,Quarter,Profit_Margin,Inventory_Ratio,Marketing_Efficiency
2025-01-06,S104,3,P4183,Smartwatch,0,440,17422.28,32,1,4,1,203,48623.53,28201.2,1974,1775840.79,2025,1,6,0,1,0.23165746784923102,4.476190476190476,36.52150036206006
2025-10-13,S114,7,P3049,Juice,2,91,572.7,17,0,0,1,774,48814.28,667.24,3782,23371.65,2025,10,13,0,4,0.4484483860259763,41.108695652173914,0.47877734184869986
2024-04-24,S118,5,P4247,Rice,2,159,327.6,40,0,2,0,365,17616.83,583.28,100,10098.78,2024,4,24,2,2,0.19387399355723045,0.625,0.5732136137083852
2025-09-14,S117,9,P9990,Cricket Bat,4,102,938.68,38,0,0,0,778,49434.78,1588.06,249,14786.2,2025,9,14,6,3,0.15443093606900565,2.4174757281553396,0.29909915449902885
2024-08-25,S110,5,P5369,Football,4,181,5821.49,11,0,1,0,443,35173.02,7082.68,2968,417213.25,2024,8,25,6,3,0.3959541960079386,16.307692307692307,11.861403672369551
2024-05-01,S104,9,P5720,Football,4,263,9338.0,0,0,3,2,871,36704.83,8266.71,4055,513517.68,2024,5,1,2,2,0.2090959426196967,15.359848484848484,13.990084953807065
2025-06-24,S119,8,P7539,Shoes,1,224,691.56,32,0,1,3,563,31307.84,924.07,2756,59281.49,2025,6,24,1,2,0.3826823421326542,12.248888888888889,1.8934425548822633
2025-09-09,S104,8,P8153,Football,4,163,1242.0,8,0,0,1,285,15266.16,1422.05,2249,64037.54,2025,9,9,1,3,0.316317554718025,13.713414634146341,4.194463148352411
2024-11-26,S119,9,P4444,T-Shirt,1,31,1309.5,10,0,4,3,558,26241.01,1340.89,3907,15934.27,2024,11,26,1,4,0.3925132095921962,122.09375,0.607204631047698
2024-01-24,S104,4,P4601,Jeans,1,81,1058.6,33,0,4,3,440,39501.85,1359.26,2077,21523.78,2024,1,24,2,1,0.2510132062005234,25.329268292682926,0.5448665096315836
2025-10-31,S113,0,P9041,Tablet,0,79,34034.95,39,0,0,1,546,29317.26,51712.26,1248,638098.56,2025,10,31,4,4,0.23732057658281813,15.6,21.76454400772761
2025-05-02,S108,7,P5136,Sofa,3,178,11272.8,39,0,3,2,854,9895.59,20419.27,4908,849176.01,2025,5,2,4,2,0.42320003584244753,27.41899441340782,85.80490956986195
2025-03-27,S110,2,P1019,Cricket Bat,4,54,12752.08,14,0,2,2,430,4844.78,16397.97,1130,158419.38,2025,3,27,3,1,0.23005564283885768,20.545454545454547,32.69223530577121
2024-12-07,S110,6,P3325,Lamp,3,1810,12289.97,23,0,4,1,841,18255.79,16428.38,762,1874689.89,2024,12,7,5,4,0.08427524429736798,0.42076200993926005,102.68452942713367
2025-06-15,S118,3,P1483,Table,3,138,7963.7,3,0,1,3,247,31808.99,7695.21,597,390101.96,2025,6,15,6,2,0.354963550221858,4.294964028776978,12.263504641152041
2025-11-07,S118,2,P7516,Lamp,3,198,15863.79,17,0,4,0,1006,11603.91,17928.09,2180,1404855.32,2025,11,7,4,4,0.4472592381772481,10.954773869346734,121.05697674518804
2024-08-27,S111,6,P7793,Smartwatch,0,152,50460.37,3,0,1,3,284,47316.84,58154.71,4162,1746434.86,2024,8,27,1,3,0.22769752834364343,27.202614379084967,36.9085921927121
2025-03-17,S111,0,P9166,Tennis Racket,4,191,8708.9,27,0,2,3,1184,3093.19,13027.83,2775,614957.0,2025,3,17,0,1,0.3696986096376406,14.453125,198.74571374091443
2025-03-29,S112,0,P9943,Shoes,1,94,2695.16,29,0,2,0,470,35577.23,3745.53,2889,112173.19,2025,3,29,5,1,0.4427666996492229,30.410526315789475,3.1528603306010443
2024-01-16,S106,5,P8132,Dumbbell,4,32,9141.8,14,0,4,2,461,21233.12,11767.33,1194,86282.53,2024,1,16,1,1,0.2949440860112136,36.18181818181818,4.063390901059239
2024-06-27,S112,5,P1069,Bread,2,252,299.93,11,1,1,0,1199,35753.84,357.5,817,25919.44,2024,6,27,3,2,0.3429252152854808,3.2292490118577075,0.7249211575272048
2025-10-26,S110,0,P1879,Smartphone,0,1611,51180.15,21,0,0,0,140,4786.27,67210.02,3429,11892513.73,2025,10,26,6,4,0.14423696032359562,2.1271712158808933,2484.1953200884846
2025-08-12,S113,3,P7662,Football,4,240,10161.2,30,0,1,2,800,17975.75,12608.38,3320,644037.71,2025,8,12,1,3,0.2640917763601673,13.775933609958507,35.82614821922761
2025-06-17,S115,6,P7311,Table,3,132,5641.74,22,0,1,2,866,28839.19,6818.49,1094,319812.3,2025,6,17,1,2,0.42944502957846664,8.225563909774436,11.089119038397458
2024-12-29,S112,7,P8531,Headphones,0,89,30550.08,4,0,4,2,353,3637.09,34072.55,2633,1215421.71,2024,12,29,6,4,0.4470174443142949,29.255555555555556,334.08236464738366
2025-09-28,S106,0,P9791,Snacks,2,54,673.04,6,0,0,1,580,1996.29,823.27,4159,14339.96,2025,9,28,6,3,0.3945493705351689,75.61818181818182,7.1797085050243075
2024-11-28,S109,3,P7335,Yoga Mat,4,125,9212.49,37,0,4,1,510,47774.2,14021.47,3982,201064.79,2024,11,28,3,4,0.1746017551374231,31.603174603174605,4.2085598804400615
2025-02-28,S104,0,P1122,Milk,2,1210,586.85,3,0,4,0,483,45126.78,550.66,1227,61598.91,2025,2,28,4,1,0.0867480930220768,1.0132122213047068,1.3649887054049634
2025-04-07,S115,7,P7273,Curtains,3,189,8332.1,30,0,2,0,79,9563.55,11323.75,957,482427.7,2025,4,7,0,2,0.3063484466504556,5.036842105263158,50.439142458348805
2024-01-02,S119,7,P8007,Rice,2,127,62.22,39,0,4,1,654,5356.87,99.64,2297,2868.32,2024,1,2,1,1,0.3629434109331464,17.9453125,0.5353470688911826
2025-05-03,S105,4,P3208,Lamp,3,164,8755.32,16,0,3,2,896,21926.57,9571.35,2725,397932.01,2025,5,3,5,2,0.27713584486566323,16.515151515151516,18.14756537090065
2024-04-30,S109,1,P6265,Bread,2,91,868.48,8,0,2,2,791,5095.97,1044.16,4342,27634.1,2024,4,30,1,2,0.34965409245896756,47.19565217391305,5.421672091458258
2024-10-02,S106,9,P2574,Dress,1,207,2414.0,29,0,0,3,543,13796.29,2923.25,2589,187449.43,2024,10,2,2,4,0.37512468506040636,12.447115384615385,13.585959996492063
2024-04-21,S116,0,P6560,Table,3,183,4682.86,17,0,2,3,715,23706.57,5566.52,4154,145059.0,2024,4,21,6,2,0.16927074611899273,22.57608695652174,6.118678548666101
2025-12-01,S107,0,P1912,Football,4,132,1151.5,2,0,4,2,421,48559.15,1233.59,1612,61522.46,2025,12,1,0,4,0.40475568918216565,12.1203007518797,1.2669330716647291
2025-10-27,S101,1,P4811,Yoga Mat,4,194,7305.36,39,0,0,1,664,41634.21,10616.55,868,309635.86,2025,10,27,0,4,0.21847794055948883,4.4512820512820515,7.436875183288375
2024-11-30,S112,3,P2803,Jacket,1,99,1305.72,22,0,4,2,647,28760.34,1724.36,4584,50563.63,2024,11,30,5,4,0.3911556737327497,45.84,1.7580415237954836
2024-07-18,S111,1,P3251,Chair,3,221,8767.62,33,0,1,3,530,27130.14,11990.23,4141,791878.65,2024,7,18,3,3,0.4086809719150724,18.653153153153152,29.187076178885224
2024-02-02,S111,6,P1933,Bread,2,149,695.99,21,0,4,0,247,26096.96,762.84,1749,39432.76,2024,2,2,4,1,0.3802451816722501,11.66,1.510951813858248
2024-09-02,S103,6,P5827,Rice,2,335,441.44,11,1,0,3,479,20585.69,504.92,2624,43184.98,2024,9,2,0,3,0.2920204701812374,7.809523809523809,2.097713619819408
2024-10-27,S110,9,P7430,Tablet,0,79,59125.15,15,0,0,2,343,38588.36,68980.06,3745,864727.76,2024,10,27,6,4,0.18513134713778237,46.8125,22.408450412237986
2024-11-17,S105,8,P2998,Cricket Bat,4,114,1704.76,32,0,4,1,550,41671.37,2373.29,3684,87055.72,2024,11,17,6,4,0.4479473575775364,32.03478260869565,2.08905133065386
2025-09-12,S100,8,P4378,Lamp,3,29,11173.36,12,0,0,3,788,7523.97,10882.33,372,73990.19,2025,9,12,4,3,0.22834474035674154,12.4,9.832622588528592
2024-04-16,S113,4,P3337,Snacks,2,230,206.98,21,0,2,3,1114,8635.6,248.36,4887,16546.13,2024,4,16,1,2,0.3475610422128118,21.155844155844157,1.9158152513720677
2025-05-08,S106,9,P8586,Snacks,2,247,883.6,6,0,3,1,828,8422.52,806.16,3760,48874.28,2025,5,8,3,2,0.22393693110017768,15.161290322580646,5.802120728626512
2024-06-17,S113,2,P9840,Smartwatch,0,394,28212.6,40,1,1,2,953,46421.13,41855.81,545,2006300.0,2024,6,17,0,2,0.1804913946816474,1.379746835443038,43.21861146828032
2025-03-27,S115,8,P4446,Jeans,1,148,2748.33,13,0,2,3,1023,37434.47,2797.19,4793,91059.77,2025,3,27,3,1,0.22386947840492424,32.16778523489933,2.4324462869038377
2025-05-07,S105,2,P2161,Table,3,171,14453.84,21,0,3,0,1122,24892.75,16720.17,2756,777187.4,2025,5,7,2,2,0.3144461068262437,16.023255813953487,31.220181772533266
2024-03-14,S106,3,P2815,Tablet,0,141,5599.44,16,0,2,3,54,9059.78,6322.35,2119,290841.06,2024,3,14,3,1,0.368376112717512,14.922535211267606,32.098898770304544
2025-12-15,S101,4,P8495,Chair,3,45,5659.95,3,0,4,1,506,36441.55,6421.47,2191,39113.17,2025,12,15,0,4,0.15356639952100273,47.630434782608695,1.0732830166933982
2024-04-12,S119,3,P1169,Milk,2,253,468.0,25,0,2,3,687,32844.59,696.84,3431,44899.23,2024,4,12,4,2,0.37920045606182173,13.507874015748031,1.3669789460320247
2025-08-19,S114,2,P3106,Tennis Racket,4,235,6865.0,0,0,1,3,1194,3596.51,6358.14,1759,319093.65,2025,8,19,1,3,0.19779234923224545,7.453389830508475,88.69847477838839
2025-08-12,S119,9,P4741,Dress,1,102,2152.8,22,0,1,3,627,7134.12,3045.52,2367,36094.54,2025,8,12,1,3,0.16437496641416188,22.980582524271846,5.05871520030497
2025-03-20,S101,0,P8171,Smartphone,0,182,76331.97,1,0,2,1,923,3179.69,71422.15,2370,4635222.96,2025,3,20,3,1,0.33365123668011537,12.950819672131148,1457.3010761815833
2024-08-22,S107,5,P1923,Snacks,2,8,217.8,10,0,1,1,261,29051.1,259.0,815,270.08,2024,8,22,3,3,0.15491568200068828,90.55555555555556,0.009296401981268135
2024-06-04,S101,9,P5625,Football,4,252,6449.55,5,0,1,0,836,24849.02,7236.0,3745,414366.22,2024,6,4,1,2,0.25494947478833896,14.802371541501977,16.674683561622885
2024-01-05,S114,5,P3438,Table,3,222,3073.89,21,0,4,0,704,33233.54,4113.39,275,216831.98,2024,1,5,4,1,0.3177469588495435,1.2331838565022422,6.524296108807283
2025-11-06,S119,7,P4009,Shoes,1,190,1499.37,31,0,4,3,904,2148.71,1865.28,492,94428.28,2025,11,6,3,4,0.33146535065657173,2.575916230366492,43.92605514232152
2024-04-01,S116,4,P7451,Milk,2,130,149.64,14,0,2,0,575,23877.8,189.82,1499,3850.47,2024,4,1,0,2,0.19792486969394785,11.442748091603054,0.16125056535504295
2025-12-31,S107,6,P6602,Tennis Racket,4,245,7126.56,37,0,4,0,115,21896.38,12665.75,3336,681431.77,2025,12,31,2,4,0.39027982228262154,13.560975609756097,31.119328887748214
2024-10-04,S113,1,P8963,Juice,2,185,332.88,24,0,0,0,994,43375.0,446.26,2502,27334.54,2024,10,4,4,4,0.44385926168895073,13.451612903225806,0.6301765953522686
2024-12-20,S115,6,P7601,Lamp,3,20,17946.0,10,0,4,0,476,39464.78,18600.28,2057,129784.03,2024,12,20,4,4,0.36159497493877485,97.95238095238095,3.2885205866956135
2024-08-05,S103,6,P9641,Table,3,55,3092.58,17,0,1,0,499,37842.18,3301.14,775,63496.95,2024,8,5,0,3,0.37330746903603856,13.839285714285714,1.67789678351555
2024-11-23,S114,8,P6517,Smartwatch,0,258,29801.12,24,1,4,0,929,14450.44,39580.04,4489,1328681.74,2024,11,23,5,4,0.17280989959439072,17.332046332046332,91.94113112603311
2024-07-07,S101,1,P5603,Lamp,3,199,1890.1,18,0,1,2,1030,40912.84,2399.69,1248,88336.29,2024,7,7,6,3,0.23485517940695647,6.24,2.1590808880320207
2025-01-30,S102,2,P7042,Snacks,2,431,583.04,36,1,4,2,413,6544.63,852.16,2498,60678.86,2025,1,30,3,1,0.24146826606450747,5.782407407407407,9.270132897826489
2025-11-20,S102,1,P9740,Shoes,1,134,4397.97,7,0,4,3,904,31620.89,4084.81,3608,207217.89,2025,11,20,3,4,0.35161666409142145,26.725925925925925,6.552988768223532
2024-10-29,S111,0,P2091,Snacks,2,163,553.42,33,0,0,3,530,36418.27,869.01,3489,19439.95,2024,10,29,1,4,0.21550029786563257,21.274390243902438,0.5337819786063807
2024-10-09,S102,1,P9585,T-Shirt,1,208,2699.16,17,0,0,1,988,43884.86,3542.76,2616,247815.01,2024,10,9,2,4,0.44140258272199157,12.516746411483254,5.646807650573556
2024-09-25,S108,3,P5926,Football,4,185,4974.08,33,0,0,1,164,44381.97,8284.98,4261,274758.59,2024,9,25,2,3,0.29858384939542876,22.908602150537636,6.190631001034856
2024-10-28,S103,2,P5604,Tablet,0,258,36582.31,39,1,0,3,565,39859.47,54579.62,1624,3259321.08,2024,10,28,0,4,0.34533155788593056,6.27027027027027,81.76825511590806
2025-10-19,S105,2,P8110,Milk,2,96,462.4,32,0,0,3,280,37357.76,653.07,2537,11099.73,2025,10,19,6,4,0.25004235054537594,26.15463917525773,0.29711184204186647
2024-03-16,S104,7,P6546,Tennis Racket,4,179,10361.64,21,0,2,3,922,45619.12,11178.83,1031,769536.38,2024,3,16,5,1,0.41490378008592244,5.727777777777778,16.868355015287115
2024-05-16,S106,1,P8445,Headphones,0,220,30644.64,28,0,3,2,1199,21893.4,38678.55,650,1461697.94,2024,5,16,3,2,0.21681052738593595,2.9411764705882355,66.76126954837765
2025-06-29,S105,3,P3050,Yoga Mat,4,119,9483.32,23,0,1,2,360,2345.37,12172.39,3564,423068.43,2025,6,29,6,2,0.3748891464621399,29.7,180.30763690296075
2025-03-08,S114,9,P4259,Bread,2,126,407.32,32,0,2,3,1090,9389.25,636.03,2481,16637.34,2025,3,8,5,1,0.32416725963947773,19.53543307086614,1.7717675248262825
2025-09-09,S107,2,P2405,Jacket,1,18,3648.95,5,0,0,1,629,5243.01,4305.44,235,29120.99,2025,9,9,1,3,0.4433626513159598,12.368421052631579,5.553191164776574
2025-02-05,S111,4,P9248,Headphones,0,164,8452.48,6,0,4,3,317,46670.85,7681.2,3847,522279.38,2025,2,5,2,1,0.37676848315344835,23.315151515151516,11.190458059836926
2024-07-21,S114,8,P1239,Dress,1,192,1070.37,37,0,1,1,737,11775.51,1808.49,3098,46585.18,2024,7,21,6,3,0.22667859265082477,16.05181347150259,3.955771276889333
2024-05-06,S100,4,P9829,Sofa,3,111,8959.08,22,0,3,3,825,6641.72,10500.97,1827,433723.72,2024,5,6,0,2,0.4361404264397538,16.3125,65.29309078208925
2024-07-13,S104,1,P3118,Headphones,0,283,20741.36,32,0,1,2,1194,35254.57,31706.72,376,2128840.63,2024,7,13,5,3,0.3626764962114897,1.323943661971831,60.38310059942301
2025-11-02,S109,1,P3335,Cricket Bat,4,176,2548.91,9,0,4,0,401,17769.45,2838.43,1916,94880.8,2025,11,2,6,4,0.21149991676496308,10.824858757062147,5.339245770365973
2024-06-15,S114,5,P5727,Snacks,2,325,42.25,35,0,1,0,839,47885.84,57.41,569,5891.44,2024,6,15,5,2,0.42902219228458555,1.7453987730061349,0.1230283727220255
2024-06-03,S104,9,P9682,Bread,2,185,357.3,10,0,1,1,970,14725.42,450.89,2337,11602.98,2024,6,3,0,2,0.17553277913511794,12.564516129032258,0.7879022871818133
2025-04-05,S111,6,P3066,Cricket Bat,4,152,5531.85,5,0,2,2,195,27123.86,5422.15,2147,278571.76,2025,4,5,5,2,0.33130087904722194,14.032679738562091,10.269979642291242
2025-08-06,S119,5,P4581,Headphones,0,229,11547.12,22,0,1,0,853,47947.54,14648.3,4287,944349.35,2025,8,6,2,3,0.35712755463705537,18.639130434782608,19.695059536745017
2024-02-17,S109,3,P8429,Laptop,0,142,11826.32,11,0,4,0,1109,1518.22,12859.4,4655,357306.95,2024,2,17,5,1,0.2127664927386525,32.55244755244755,235.19105198720396
2025-06-25,S116,0,P6479,Tennis Racket,4,231,521.52,18,0,1,0,1138,49694.55,577.94,3835,39147.73,2025,6,25,2,2,0.3249526114423819,16.530172413793103,0.7877512171612951
2024-12-20,S105,3,P6658,Laptop,0,97,48985.92,4,0,4,2,677,19342.56,52520.67,4727,1042455.83,2024,12,20,4,4,0.21938885822389007,48.234693877551024,53.89162232805129
2024-06-19,S114,6,P9494,Yoga Mat,4,110,10149.11,3,1,1,1,491,7950.12,10312.33,4954,291981.26,2024,6,19,2,2,0.2615374858776368,44.630630630630634,36.722029097787484
2025-10-12,S118,6,P6802,Dumbbell,4,63,4291.0,0,0,0,1,385,26700.54,4545.07,4060,96223.5,2025,10,12,6,4,0.3559430186362056,63.4375,3.6036685524505327
2025-08-14,S107,5,P2433,Milk,2,187,419.64,22,0,1,0,995,26480.42,466.23,4102,18788.76,2025,8,14,3,3,0.23942753799745342,21.819148936170212,0.7095072696252693
2024-10-23,S107,3,P5673,Lamp,3,142,836.48,36,0,0,2,526,42054.66,1152.12,1777,41597.47,2024,10,23,2,4,0.3502025910506346,12.426573426573427,0.9891051525525933
2025-07-09,S104,5,P9662,Yoga Mat,4,359,2159.16,24,1,1,2,120,25187.41,2433.06,3619,225277.46,2025,7,9,2,3,0.2906283029541111,10.052777777777777,8.94369513597722
2024-07-04,S108,1,P7983,Chair,3,175,11467.5,34,0,1,3,268,46518.87,17993.62,2498,623974.7,2024,7,4,3,3,0.3109280957099401,14.193181818181818,13.413079185302967
2025-08-09,S106,5,P3717,Smartwatch,0,139,38722.36,6,0,1,0,281,39657.41,37582.35,956,1759993.38,2025,8,9,5,3,0.32698989744562407,6.828571428571428,44.378818515417024
2024-05-10,S100,0,P5481,Yoga Mat,4,122,6993.36,12,0,3,0,147,27829.49,8351.55,3623,207294.64,2024,5,10,4,2,0.2429639546562451,29.45528455284553,7.448472520605997
2024-08-28,S116,1,P9329,Headphones,0,154,7596.96,32,0,1,3,645,6778.27,12020.33,1839,466246.97,2024,8,28,2,3,0.398524559751652,11.864516129032259,68.77539469588908
2024-08-13,S111,3,P8712,Laptop,0,134,30885.3,19,0,1,3,461,10880.32,39774.28,3983,1842063.08,2024,8,13,1,3,0.44508993214954745,29.503703703703703,169.28672991879662
2024-05-17,S100,1,P8340,Dumbbell,4,125,11320.8,20,0,3,0,600,7925.96,15421.16,1517,564638.15,2024,5,17,4,2,0.39900908133059054,12.03968253968254,71.23009955897344
2025-04-04,S113,2,P9529,Jacket,1,32,1846.24,12,0,2,0,198,46341.94,2271.54,4651,13739.62,2025,4,4,4,2,0.23255690354274866,140.93939393939394,0.2964770901457698
2024-05-01,S117,7,P9680,Milk,2,303,389.09,27,0,3,0,1010,46123.85,549.32,1006,31732.87,2024,5,1,2,2,0.2691615193722361,3.3092105263157894,0.687977738680993
2025-09-24,S114,9,P2166,T-Shirt,1,24,1133.9,15,0,0,1,561,4819.87,1352.77,2507,7181.03,2025,9,24,2,3,0.26386682148552615,100.28,1.489571384418165
2024-08-29,S116,3,P1935,Curtains,3,88,4931.52,4,0,1,2,470,49617.46,4955.89,397,161773.99,2024,8,29,3,3,0.3727728082619367,4.46067415730337,3.2603589470531733
2024-02-02,S117,9,P4139,Shoes,1,241,4135.23,1,0,4,2,859,21628.74,4733.83,2203,276921.4,2024,2,2,4,1,0.27786853435012987,9.103305785123966,12.802807615810453
2024-09-01,S119,1,P4100,Jeans,1,339,1495.11,39,1,0,2,868,15258.65,2737.27,3975,84791.1,2024,9,1,6,3,0.16729253730477522,11.691176470588236,5.556556015373879
2025-10-28,S107,2,P2528,Curtains,3,239,990.84,31,0,0,2,715,11733.6,1481.24,799,105438.26,2025,10,28,1,4,0.4452408106759563,3.3291666666666666,8.985245342832307
2025-07-26,S113,8,P9679,Curtains,3,220,10263.76,29,0,1,3,695,24299.13,13409.51,4966,341938.57,2025,7,26,5,3,0.15143237360808867,22.470588235294116,14.071470811061504
2025-12-06,S119,9,P3691,Football,4,175,1659.84,4,0,4,3,341,21840.37,1657.87,3974,127019.11,2025,12,6,5,4,0.4372837062308717,22.579545454545453,5.815528513092357
2025-12-08,S115,6,P3430,Sofa,3,137,12678.98,14,0,4,3,575,5095.57,13481.93,2909,779685.22,2025,12,8,0,4,0.4488633720004095,21.079710144927535,152.98234302678077
2025-07-27,S105,4,P7459,Jeans,1,313,2011.78,39,0,1,2,894,18936.03,3353.39,4268,203252.1,2025,7,27,6,3,0.3227821632467145,13.59235668789809,10.733050536435757
2025-01-19,S105,1,P8058,Curtains,3,263,6370.5,25,0,4,3,364,18383.21,7613.58,3546,718192.52,2025,1,19,6,1,0.42865841113616254,13.431818181818182,39.06572651204485
2025-12-26,S101,5,P5091,Bread,2,98,235.64,14,0,4,1,790,27368.76,287.0,3582,4511.81,2025,12,26,4,4,0.1953695636735875,36.18181818181818,0.16484653135431224
2024-11-07,S112,4,P7022,Smartphone,0,270,36248.96,24,0,4,3,930,9308.05,42280.74,1592,3801337.42,2024,11,7,3,4,0.3883980683299636,5.874538745387454,408.34858766469193
2025-04-29,S106,6,P1111,Laptop,0,37,13919.04,4,0,2,2,763,15216.27,13755.04,3332,186960.48,2025,4,29,1,2,0.36302619537174635,87.6842105263158,12.286072337548063
2025-08-11,S111,8,P1488,Rice,2,94,252.84,14,0,1,0,460,13594.51,314.26,4023,5846.76,2025,8,11,0,3,0.24599334566365816,42.34736842105263,0.4300508035373443
2025-08-07,S105,2,P5498,Shoes,1,56,480.48,12,0,1,2,208,20231.03,625.14,2771,8300.81,2025,8,7,3,3,0.30848992934411773,48.6140350877193,0.4102806292794149
2024-04-18,S107,6,P4458,Rice,2,82,383.4,40,0,2,0,347,8751.79,711.71,4641,9992.95,2024,4,18,3,2,0.3178439430276274,55.91566265060241,1.1416873933911358
2024-01-09,S111,5,P5101,Table,3,17,8959.48,14,0,4,1,102,47537.3,10005.93,3847,47235.76,2024,1,9,1,1,0.31012468078714134,213.72222222222223,0.9936358683419474
2025-12-19,S101,7,P9792,Headphones,0,41,65423.04,8,0,4,2,190,21321.9,60759.68,3060,875709.42,2025,12,19,4,4,0.3264715057377915,72.85714285714286,41.06896435287883
2024-11-20,S103,0,P8018,Cricket Bat,4,93,6950.58,9,0,4,1,256,40057.23,7644.65,3661,121558.03,2024,11,20,2,4,0.18805244588632014,38.9468085106383,3.0345332282529704
2024-02-28,S110,0,P5287,Dumbbell,4,132,1482.0,5,0,4,1,611,32551.91,1360.98,1473,78001.14,2024,2,28,2,1,0.39872787220447287,11.075187969924812,2.3961341704935135
2025-01-27,S114,6,P2961,Bread,2,187,575.94,13,0,4,1,441,34989.88,737.94,2487,19017.81,2025,1,27,0,1,0.17657841866680382,13.22872340425532,0.5435076225576494
2025-03-30,S119,6,P6377,Sofa,3,127,1152.76,8,0,2,0,455,29371.56,1394.88,1057,36387.18,2025,3,30,6,1,0.2485437309667277,8.2578125,1.2388154113907675
2025-02-15,S105,7,P5665,Sofa,3,144,11445.4,11,0,4,2,123,49464.93,12231.79,936,523291.17,2025,2,15,5,1,0.31750434702518343,6.455172413793103,10.578820008033812
2024-01-02,S109,4,P3494,Smartphone,0,227,36199.02,22,0,4,1,59,7594.14,42959.9,246,3435700.04,2024,1,2,1,1,0.41811188880411015,1.0789473684210527,452.35506389612306
2024-05-20,S107,7,P1875,Dress,1,168,1522.62,1,0,3,2,746,16455.07,1411.87,363,68624.54,2024,5,20,0,2,0.26827298203026134,2.1479289940828403,4.170165780772687
2025-08-09,S106,4,P2685,Milk,2,335,846.0,6,1,1,0,837,9903.92,986.39,1610,53429.4,2025,8,9,5,3,0.18852267554893776,4.791666666666667,5.394228322894077
2025-07-14,S106,4,P9472,Dumbbell,4,111,10941.7,23,0,1,2,389,14831.4,13762.1,2575,542885.69,2025,7,14,0,3,0.446992518997271,22.991071428571427,36.601338286453974
2024-07-25,S111,5,P2528,Snacks,2,186,157.32,24,0,1,1,193,13974.36,219.88,2172,8482.53,2024,7,25,3,3,0.2898769483967888,11.614973262032086,0.6069632553293798
2024-11-28,S119,0,P8084,Bread,2,111,501.96,6,0,4,1,788,38007.92,501.64,905,8977.73,2024,11,28,3,4,0.16112638230420886,8.080357142857142,0.2362006076468366
2024-10-15,S108,5,P4033,Football,4,169,3954.42,19,1,0,0,1020,28580.25,4593.93,2427,208289.14,2024,10,15,1,4,0.31167106026566177,14.276470588235295,7.287614782418544
2024-08-21,S118,1,P1298,Dress,1,317,3065.6,20,1,1,1,593,39446.38,4080.97,4386,305926.98,2024,8,21,2,3,0.31480569691464116,13.79245283018868,7.755318097171473
2024-12-16,S102,4,P5196,Laptop,0,152,43800.68,23,0,4,0,90,26199.89,58936.62,2639,2669153.63,2024,12,16,0,4,0.40091200895559137,17.248366013071895,101.87263218921188
2025-07-18,S111,3,P4963,Lamp,3,213,7147.8,34,0,1,1,847,2553.11,10227.29,301,276250.73,2025,7,18,4,3,0.18144756878634521,1.4065420560747663,108.15929227793633
2025-09-10,S100,6,P2485,T-Shirt,1,275,2639.4,40,0,0,1,120,16695.88,4962.07,2738,306165.57,2025,9,10,2,3,0.421810946274365,9.920289855072463,18.33669344212811
2025-01-28,S103,9,P1068,Milk,2,240,328.44,31,0,4,3,1050,9413.91,427.49,1420,21860.07,2025,1,28,1,1,0.27731844326661304,5.8921161825726145,2.321856502080211
2025-06-11,S100,8,P5555,Smartphone,0,100,56413.11,21,0,1,2,548,48336.0,71847.87,352,1297642.34,2025,6,11,2,2,0.23002491973498365,3.485148514851485,26.8457359786499
2025-03-02,S112,0,P7911,T-Shirt,1,273,1462.86,19,1,2,3,393,26052.78,1905.96,4386,106818.11,2025,3,2,6,1,0.2674720400134435,16.00729927007299,4.099908343434235
2024-01-17,S109,2,P3127,Dumbbell,4,154,2758.86,22,0,4,2,68,21856.42,3203.49,510,164661.36,2024,1,17,2,1,0.38756120055328575,3.2903225806451615,7.533430752577385
2025-09-14,S110,1,P9790,Snacks,2,195,331.5,15,0,0,3,1068,2360.22,383.85,2169,11978.55,2025,9,14,6,3,0.18530169313233347,11.066326530612244,5.073034278889726
2024-12-09,S103,6,P5224,Headphones,0,21,22060.78,2,0,4,0,192,47259.51,20899.13,2792,112609.98,2024,12,9,0,4,0.2430724763639442,126.9090909090909,2.3827499957152387
2025-09-29,S107,8,P9379,Curtains,3,219,11210.9,29,0,0,0,593,2569.18,17568.38,1653,421395.03,2025,9,29,0,3,0.17163451957102593,7.513636363636364,163.95545448178729
2025-10-15,S107,6,P9008,Tennis Racket,4,244,3689.3,21,0,0,3,398,22111.7,4899.04,1636,254899.88,2025,10,15,2,4,0.2831622472672997,6.677551020408163,11.527306932215424
2024-08-15,S103,3,P1703,Rice,2,256,652.86,22,0,1,0,1036,36411.09,848.23,4828,67151.63,2024,8,15,3,3,0.4017851992985713,18.785992217898833,1.84421245800502
2024-07-13,S102,5,P4448,Bread,2,98,759.51,13,0,1,3,156,20619.7,988.09,2499,15883.54,2024,7,13,5,3,0.21339384772717687,25.242424242424242,0.7702716202650735
2024-04-03,S117,0,P2802,Yoga Mat,4,340,3644.5,26,1,2,1,280,2331.84,5000.37,2107,366549.73,2024,4,3,2,2,0.29581192787526095,6.178885630498534,157.12596234632463
